alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
10, 3, [3], [10], [33.033806], 1
8, 13, [13], [8], [33.165367], 1
8, 16, [16], [8], [33.1596], 1
14, 1, [1 7 2], [12 12 14], [-20.27492   16.140854  33.281616], 3
1, 6, [6], [1], [33.145115], 1
0, 3, [ 3 11], [6 0], [-10.088655  33.10851 ], 2
11, 3, [3 2], [11 11], [32.90797 33.1236 ], 2
2, 13, [13], [2], [33.1509], 1
13, 14, [14], [13], [33.166187], 1
3, 5, [ 5 10 14], [3 6 3], [22.626163 15.971634 33.156113], 3
7, 10, [10  6  7 12  5 14 13], [6 5 5 7 7 7 7], [-34.201714   -7.131542   -5.4711246   3.97127     4.8853116  13.073742
  33.168884 ], 7
6, 5, [5 8], [5 6], [-10.081108  33.12679 ], 2
10, 10, [10], [10], [33.070126], 1
2, 8, [8], [2], [33.150932], 1
3, 13, [13], [3], [33.153877], 1
5, 5, [ 5 13 14 11 15 14  8], [6 5 5 7 5 5 5], [-24.534452     9.038751    -0.19368696  -8.920282     4.915206
  13.050085    33.151596  ], 7
1, 16, [16], [1], [33.121334], 1
14, 16, [16  8 13 16 13  6  4], [14 12 12 14 12 12 12], [  2.8917408 -17.06833   -22.127865  -23.87344   -41.676964  -43.121937
 -38.94531  ], 7
5, 2, [2 7], [5 5], [33.019833 33.14559 ], 2
3, 15, [15], [3], [33.067833], 1
8, 11, [11], [8], [33.169064], 1
13, 10, [10], [13], [33.070477], 1
9, 14, [14], [9], [33.09831], 1
6, 3, [ 3 16], [6 6], [32.910408 33.10698 ], 2

7, 9, [ 9  8  7 14  8], [7 7 5 7 7], [20.292288  12.066608   4.7975006 21.085644  33.18872  ], 5
2, 14, [14], [2], [33.137672], 1
12, 15, [15  6], [13 12], [-9.9966755 33.25488  ], 2
1, 15, [15], [1], [33.06439], 1
9, 12, [12], [9], [33.04888], 1
9, 14, [14], [9], [33.101658], 1
12, 1, [ 1 11], [12 12], [32.911716 33.12384 ], 2
12, 6, [6], [12], [33.242752], 1
12, 6, [6], [12], [33.240738], 1
6, 7, [7], [6], [33.145226], 1
13, 1, [1], [13], [33.037823], 1
12, 6, [6], [12], [33.240322], 1
4, 8, [8 4], [4 4], [32.97663 33.04285], 2
4, 4, [4 2], [4 4], [32.930664 33.14627 ], 2
13, 9, [9], [13], [33.04563], 1
1, 10, [10], [1], [33.075863], 1
2, 16, [16], [2], [33.11243], 1
6, 11, [11], [6], [33.12398], 1
14, 13, [13], [14], [33.1904], 1
10, 10, [10], [10], [33.070103], 1
0, 1, [1 7], [6 0], [-10.061689  33.143715], 2
11, 14, [14], [11], [33.07068], 1
5, 7, [7], [5], [33.14568], 1
1, 7, [7], [1], [33.1432], 1
5, 1, [1 5 7], [2 6 5], [-20.390411  15.929542  33.14554 ], 3
0, 11, [11], [0], [33.108772], 1
7, 6, [ 6 16], [5 7], [-9.946995 33.16284 ], 2
5, 5, [ 5 13], [6 5], [-10.064499  33.155334], 2
5, 11, [11  8], [7 5], [-9.978447 33.151596], 2
6, 6, [ 6 15  8], [2 5 6], [-20.285324  15.946093  33.126568], 3
4, 5, [ 5  6 10  6  2], [8 4 4 4 4], [-18.114246  19.744     17.693497  21.015505  33.146004], 5
7, 4, [ 4 10 13], [5 6 7], [-20.369656  15.978285  33.167866], 3

11, 13, [13], [11], [33.161156], 1
4, 3, [ 3 10  6  7], [8 4 4 4], [-15.505997  24.093563  25.015615  33.14619 ], 4
9, 16, [16], [9], [33.13227], 1
10, 7, [7], [10], [33.127968], 1
3, 10, [10 14], [3 3], [32.971447 33.157784], 2
12, 16, [16], [12], [33.126198], 1
10, 5, [5], [10], [33.035534], 1
5, 2, [ 2 14], [5 5], [33.02831 33.14767], 2
14, 11, [11  6 16  5 14 13], [12 12 12 14 14 14], [-32.523937   -4.3991995  -1.0566301  11.352984   17.129765   33.190754 ], 6
6, 14, [14  4 14 13], [6 5 6 6], [19.781258 11.0634   25.034239 33.151703], 4
6, 3, [ 3 16], [3 6], [-10.089851  33.1069  ], 2
3, 3, [3 8], [3 3], [32.95796 33.18651], 2
11, 16, [16], [11], [33.187107], 1
4, 3, [ 3  8 16 11  6 14  1], [1 4 8 4 4 4 8], [-29.772568     0.31062794 -14.733686   -11.470002   -21.001501
 -30.224247   -38.95847   ], 7
5, 11, [11  7], [7 5], [-9.979958 33.14571 ], 2
4, 11, [11  8], [4 4], [33.02235  33.150787], 2
10, 6, [6], [10], [33.18902], 1
10, 11, [11], [10], [33.125877], 1
7, 16, [16 15  7], [0 2 7], [-20.295507  15.961199  33.14787 ], 3
8, 2, [2], [8], [33.13848], 1
4, 12, [12 14], [4 4], [32.934967 33.14881 ], 2
3, 2, [ 2  3 11], [3 6 3], [22.688549 15.910313 33.107113], 3
10, 1, [1], [10], [33.036938], 1
3, 13, [13], [3], [33.153774], 1
12, 2, [2], [12], [33.140575], 1
13, 13, [13], [13], [33.189354], 1
10, 14, [14], [10], [33.076027], 1
2, 8, [8 6], [13  2], [-9.944378 33.151257], 2
7, 10, [10 14], [6 7], [-10.013351  33.181618], 2
7, 11, [11  8 13], [7 5 7], [22.76482  16.057356 33.167458], 3
11, 9, [9], [11], [33.046753], 1
1, 8, [8], [1], [33.149776], 1

9, 16, [16], [9], [33.13221], 1
6, 15, [15 14  1  8], [7 6 6 6], [-15.45367   24.102476  24.933262  33.127075], 4
4, 16, [16 14 16  7], [4 8 4 4], [19.84047  11.17217  25.025213 33.146744], 4
5, 8, [8], [5], [33.150917], 1
0, 6, [ 6 14 13], [0 3 0], [22.771076 16.043394 33.15179 ], 3
2, 11, [11], [2], [33.108437], 1
12, 1, [ 1 12  2], [12 12 12], [30.415108 28.960295 33.141285], 3
0, 4, [4 7], [5 0], [-10.07056  33.14368], 2
0, 2, [2], [0], [33.14327], 1
4, 11, [11 15  7], [4 4 4], [30.499117 28.94703  33.14691 ], 3
7, 14, [14 13], [7 7], [33.084377 33.16912 ], 2
3, 4, [ 4 11], [5 3], [-10.092302  33.10723 ], 2
5, 13, [13], [5], [33.15435], 1
4, 4, [4], [4], [33.04291], 1
2, 6, [6], [2], [33.146244], 1
2, 13, [13], [2], [33.15064], 1
14, 10, [10 14], [14 14], [33.077778 33.265526], 2
2, 2, [2], [2], [33.14116], 1
11, 12, [12], [11], [33.03915], 1
14, 13, [13 16  8  1 13 15  7], [12 14 12 14 12 12 12], [-32.304054  -4.167094 -22.16639  -23.957962 -41.742157 -43.23059
 -38.8356  ], 7
12, 10, [10], [12], [33.08139], 1
12, 1, [1 7], [12 12], [32.934498 33.15925 ], 2
12, 16, [16], [12], [33.12617], 1
10, 15, [15], [10], [33.04904], 1
12, 5, [5 6], [12 12], [32.99067  33.254864], 2
10, 13, [13], [10], [33.196377], 1
13, 12, [12], [13], [33.042465], 1
14, 14, [14  4  6 13  6  7 13], [12 12 12 12 12 12 12], [-42.94293  -21.842636 -29.822208 -36.77909  -41.62548  -43.11788
 -38.8038  ], 7
10, 7, [7], [10], [33.127945], 1
5, 12, [12  9  7], [6 5 5], [-12.593218  28.938618  33.145493], 3
8, 9, [ 9  3 11], [4 8 8], [-12.582823  28.940813  33.170135], 3
14, 4, [4 6 2], [12 12 14], [-20.227058  16.204937  33.2947  ], 3

13, 13, [13], [13], [33.18935], 1
7, 1, [ 1  2 13], [6 5 7], [-20.326664  16.032722  33.16821 ], 3
5, 3, [3 8], [6 5], [-10.062607  33.151314], 2
3, 2, [2], [3], [33.141212], 1
10, 11, [11  7], [ 6 10], [-9.999691 33.127834], 2
2, 13, [13], [2], [33.150955], 1
13, 1, [1], [13], [33.037823], 1
12, 1, [ 1 11], [12 12], [32.911144 33.120354], 2
4, 13, [13], [4], [33.154263], 1
0, 10, [10  4  6  9  8 14  5], [6 6 0 5 0 3 6], [-36.753597 -11.385483 -12.38424  -29.215466 -28.784018 -43.221813
 -38.956886], 7
8, 14, [14], [8], [33.165016], 1
14, 4, [4 2], [12 14], [-9.987726 33.26993 ], 2
7, 16, [16  9 13], [7 5 7], [22.715973 15.950846 33.166992], 3
1, 11, [11], [1], [33.107574], 1
6, 15, [15  3  5 13], [5 6 6 6], [-15.529752  24.005804  24.9326    33.151703], 4
6, 1, [ 1 13], [6 6], [32.948162 33.15191 ], 2
0, 7, [7], [0], [33.143654], 1
7, 5, [ 5 13  8 15  8], [6 7 5 2 7], [-25.555218    7.33753    -3.0483675   7.9915133  33.19798  ], 5
3, 3, [ 3 11], [6 3], [-10.089579  33.106915], 2
12, 12, [12], [12], [33.04377], 1
9, 2, [2], [9], [33.124786], 1
0, 2, [2], [0], [33.143295], 1
3, 12, [12 11], [0 3], [-10.091766  33.10706 ], 2
12, 4, [ 4 13], [12 12], [32.966362 33.197327], 2
4, 13, [13], [4], [33.154602], 1
9, 1, [ 1 11], [11  9], [-10.100977  33.104637], 2
4, 8, [ 8 16  8  5  8  6 13], [8 8 8 8 8 4 4], [-38.60943  -14.601183 -17.918163 -16.78241   -8.036325  13.020649
  33.154137], 7
3, 14, [14], [3], [33.15702], 1
10, 2, [2], [10], [33.121193], 1
9, 6, [6], [9], [33.228832], 1
1, 1, [1], [1], [33.050426], 1
7, 4, [4 8], [7 7], [32.959473 33.194653], 2

6, 2, [2 8], [6 6], [33.02231  33.126797], 2
13, 4, [4], [13], [33.04564], 1
2, 12, [12], [2], [33.044777], 1
7, 8, [8], [7], [33.193474], 1
6, 1, [ 1 11], [6 6], [32.92618  33.123783], 2
9, 6, [6], [9], [33.22605], 1
12, 4, [4 6], [12 12], [32.996674 33.247192], 2
1, 7, [7], [1], [33.14321], 1
12, 15, [15 13], [13 12], [-10.028799  33.201355], 2
14, 13, [13], [14], [33.190567], 1
1, 9, [9], [1], [33.074585], 1
6, 11, [11], [6], [33.133812], 1
14, 1, [ 1  7  6  7  4  8 13], [ 5 12 12 12 12 14 14], [-38.65387  -14.507509 -17.780682 -16.692432  -8.088886  13.093157
  33.190754], 7
11, 4, [4], [11], [33.03715], 1
4, 12, [12 10  8], [8 4 4], [-12.57058  28.97501  33.15081], 3
3, 15, [15  8], [3 3], [32.98481  33.185966], 2
11, 15, [15  8], [ 9 11], [-10.050171  33.165535], 2
6, 7, [7 4], [6 6], [32.979134 33.04796 ], 2
9, 1, [1], [9], [33.03489], 1
3, 8, [8], [3], [33.185642], 1
10, 3, [3], [10], [33.033722], 1
9, 9, [9], [9], [33.04501], 1
2, 11, [11], [2], [33.108448], 1
2, 12, [12 15  7], [6 6 2], [-20.380825  15.958704  33.14336 ], 3
5, 1, [ 1 14], [6 5], [-10.053951  33.156143], 2
0, 8, [ 8 11], [0 0], [33.01545  33.108032], 2
9, 11, [11], [9], [33.104385], 1
12, 14, [14  6], [12 12], [33.066803 33.23713 ], 2
14, 7, [7 6 1], [12 12 14], [-20.166225  16.091385  33.093037], 3
6, 2, [2 8], [6 6], [33.021053 33.1268  ], 2
6, 14, [14 13], [6 6], [33.033665 33.15191 ], 2
8, 12, [12 11], [8 8], [32.94818 33.17438], 2

1, 4, [4], [1], [33.04227], 1
4, 13, [13], [4], [33.156513], 1
10, 16, [16  7], [ 0 10], [-9.978182 33.1278  ], 2
7, 4, [ 4 14  7  8], [7 7 5 7], [22.886497 16.406315 12.059346 33.18872 ], 4
12, 8, [8], [12], [33.21088], 1
12, 10, [10], [12], [33.08185], 1
0, 15, [15  8], [5 0], [-10.035021  33.152145], 2
7, 3, [ 3 14  8], [6 7 7], [-12.496496  29.095215  33.198967], 3
10, 16, [16  7], [ 0 10], [-9.977928 33.127796], 2
0, 15, [15  8], [6 0], [-10.035797  33.152138], 2
4, 1, [ 1 11  1  2], [8 4 8 4], [-20.18039   16.294909  11.930342  33.146126], 4
0, 12, [12 16  8], [6 0 0], [-12.54003   29.028162  33.15429 ], 3
14, 2, [2], [14], [33.27376], 1
12, 14, [14 15  6], [12 13 12], [22.728317 16.00328  33.254837], 3
11, 13, [13], [11], [33.162437], 1
9, 6, [6 7], [3 9], [-9.946938 33.17704 ], 2
13, 7, [7], [13], [33.155807], 1
2, 5, [ 5 14], [5 2], [-10.074842  33.13752 ], 2
4, 16, [16  7], [4 4], [33.019226 33.14619 ], 2
6, 4, [4 8], [5 6], [-10.080008  33.126995], 2
7, 12, [12  8], [0 7], [-10.03964   33.194653], 2
8, 13, [13], [8], [33.16552], 1
7, 8, [8], [7], [33.194004], 1
14, 4, [ 4 16], [ 7 14], [-10.058798  33.13733 ], 2
8, 6, [6], [8], [33.116016], 1
4, 12, [12 14  9 13], [8 4 4 4], [-15.484847  24.118889  24.945972  33.154316], 4
2, 9, [9 7], [5 2], [-10.060268  33.14336 ], 2
9, 7, [7], [9], [33.176464], 1
10, 5, [5], [10], [33.035484], 1
4, 9, [ 9 14], [8 4], [-10.058748  33.14881 ], 2
0, 10, [10  7], [6 0], [-10.036598  33.143715], 2
10, 8, [8 7], [ 1 10], [-9.979376 33.12783 ], 2

8, 10, [10 15 16  7], [8 8 8 8], [27.53836  24.07617  25.038021 33.15724 ], 4
9, 5, [5], [9], [33.033623], 1
13, 10, [10], [13], [33.070473], 1
9, 3, [3], [9], [33.03411], 1
2, 7, [7 2], [2 2], [33.032402 33.141205], 2
12, 14, [14  6], [12 12], [33.0701  33.24044], 2
10, 13, [13], [10], [33.196617], 1
6, 4, [4 8], [5 6], [-10.08054   33.126717], 2
7, 2, [ 2 13], [5 7], [-9.962784 33.168247], 2
0, 11, [11], [0], [33.108284], 1
9, 4, [4], [9], [33.03749], 1
6, 16, [16], [6], [33.10727], 1
1, 16, [16], [1], [33.12525], 1
3, 6, [6], [3], [33.146957], 1
13, 16, [16], [13], [33.124104], 1
1, 14, [14], [1], [33.156677], 1
1, 16, [16  2], [14  1], [-9.974716 33.1474  ], 2
7, 6, [ 6  4 14], [0 7 7], [-12.483572  28.951653  33.181618], 3
11, 2, [2], [11], [33.123756], 1
13, 14, [14], [13], [33.16628], 1
0, 10, [10 14], [6 0], [-10.030487  33.154285], 2
0, 7, [7], [0], [33.14351], 1
13, 7, [7], [13], [33.155807], 1
13, 16, [16], [13], [33.12406], 1
13, 6, [6], [13], [33.22749], 1
1, 15, [15], [1], [33.064384], 1
8, 14, [14  3  2], [1 1 8], [-20.284988  15.92321   33.1384  ], 3
12, 9, [9 7], [12 12], [32.94593  33.159225], 2
5, 4, [ 4 13], [5 5], [32.936974 33.155987], 2
12, 8, [8], [12], [33.21002], 1
9, 11, [11], [9], [33.1042], 1
9, 10, [10], [9], [33.086987], 1

14, 7, [ 7  6 14], [12 12 14], [-20.116308  16.197693  33.26636 ], 3
0, 12, [12 13], [0 0], [32.935402 33.1526  ], 2
5, 15, [15 13], [9 5], [-10.051224  33.15349 ], 2
7, 5, [5 8], [6 7], [-10.040987  33.194202], 2
0, 12, [12 14  7], [0 0 0], [30.467731 29.03955  33.14425 ], 3
4, 10, [10 14  3 14 16  3 10], [4 4 8 4 8 8 4], [ 13.892826     1.3489304  -13.003174    -8.400732   -15.919277
  -0.11265373  33.083466  ], 7
7, 2, [ 2 11  8], [7 5 7], [22.750656 16.048437 33.20158 ], 3
10, 7, [7], [10], [33.128113], 1
14, 9, [ 9  7 14  2], [ 5 12 14 14], [-23.18383   11.267214  25.177189  33.269794], 4
6, 14, [14  7], [6 6], [33.02993  33.145126], 2
11, 11, [11  7], [11 11], [33.010014 33.130363], 2
1, 13, [13], [1], [33.15343], 1
14, 13, [13], [14], [33.188232], 1
3, 8, [8], [3], [33.186142], 1
2, 3, [ 3 14], [6 2], [-10.071239  33.13755 ], 2
2, 11, [11], [2], [33.108513], 1
3, 5, [5 8], [3 3], [32.959457 33.186497], 2
10, 13, [13], [10], [33.19661], 1
10, 1, [1], [10], [33.039284], 1
7, 13, [13  7], [7 7], [33.054966 33.147358], 2
5, 8, [8], [5], [33.150543], 1
5, 16, [16], [5], [33.109745], 1
13, 16, [16], [13], [33.124073], 1
14, 15, [15  6  2], [12 12 14], [-20.210026  16.203104  33.281616], 3
8, 11, [11], [8], [33.177547], 1
0, 13, [13], [0], [33.153885], 1
8, 2, [2], [8], [33.13869], 1
14, 12, [12  1 11 13], [ 7  5 12 14], [-27.978636   3.268658  12.030035  33.190754], 4
6, 16, [16], [6], [33.107372], 1
5, 5, [ 5  9 11  6], [6 5 7 5], [-20.192509  16.275257  12.034359  33.16957 ], 4
3, 6, [6], [3], [33.146717], 1
8, 12, [12 13], [8 8], [32.943268 33.165367], 2

11, 1, [1], [11], [33.0368], 1
13, 15, [15], [13], [33.05118], 1
12, 7, [7], [12], [33.15129], 1
8, 8, [8 6], [4 8], [-9.985874 33.10528 ], 2
2, 2, [2], [2], [33.141144], 1
7, 14, [14 11 14 16], [7 7 7 7], [27.686731 24.184828 25.075708 33.16387 ], 4
2, 9, [ 9 16], [5 2], [-10.081039  33.10753 ], 2
1, 2, [2], [1], [33.147293], 1
1, 2, [2], [1], [33.147324], 1
13, 3, [3], [13], [33.035408], 1
8, 4, [ 4 13], [4 8], [-10.057978  33.165245], 2
6, 15, [15  2 14 13], [6 6 6 6], [27.570312 24.16642  25.034239 33.151703], 4
10, 16, [16 14], [ 7 10], [-10.01124   33.075836], 2
4, 4, [4 7], [4 4], [32.93093  33.146744], 2
12, 13, [13], [12], [33.199623], 1
7, 9, [9 8], [7 7], [32.96377  33.190113], 2
5, 9, [ 9 14], [2 5], [-10.057594  33.14753 ], 2
5, 5, [5], [5], [33.04339], 1
2, 14, [14], [2], [33.137222], 1
7, 12, [12 14], [0 7], [-10.045635  33.184685], 2
3, 5, [5 8], [6 3], [-10.045755  33.18651 ], 2
14, 2, [2], [14], [33.27572], 1
5, 13, [13], [5], [33.15668], 1
8, 13, [13], [8], [33.164707], 1
9, 2, [2], [9], [33.125397], 1
3, 16, [16], [3], [33.11694], 1
9, 12, [12], [9], [33.04884], 1
4, 7, [7], [4], [33.146835], 1
10, 13, [13], [10], [33.196644], 1
11, 2, [ 2 15], [10 11], [-10.049246  33.04803 ], 2
6, 15, [15  3 13], [6 6 6], [30.436436 28.937172 33.151703], 3
5, 7, [7], [5], [33.14574], 1

0, 5, [ 5 13], [7 0], [-10.065893  33.153183], 2
3, 9, [ 9 14], [3 3], [32.94983 33.15629], 2
13, 12, [12], [13], [33.042465], 1
10, 6, [6], [10], [33.174072], 1
0, 14, [14], [0], [33.154724], 1
11, 11, [11], [11], [33.1336], 1
3, 13, [13], [3], [33.15397], 1
2, 13, [13], [2], [33.15073], 1
6, 12, [12  7], [0 6], [-10.06916   33.145126], 2
7, 13, [13], [7], [33.168022], 1
2, 15, [15 14], [2 2], [32.95301  33.137966], 2
8, 13, [13], [8], [33.165585], 1
7, 7, [ 7 12], [5 7], [-10.030836  33.038845], 2
10, 1, [1], [10], [33.037045], 1
8, 5, [5], [8], [33.037212], 1
7, 14, [14  3  7 11 15  8], [5 6 5 5 7 7], [-35.395847  -9.26482   -8.851986  -1.663518  17.01499   33.20158 ], 6
7, 13, [13], [7], [33.168015], 1
13, 9, [9], [13], [33.04564], 1
8, 13, [13], [8], [33.164238], 1
5, 3, [ 3 15], [6 5], [-10.110748  33.071728], 2
8, 7, [7], [8], [33.15563], 1
9, 9, [9], [9], [33.045033], 1
14, 10, [10 13 16  6 12  6  8], [12 12 14 12 12 12 12], [-38.288864 -13.973363 -16.949272 -36.803352 -41.747665 -43.029716
 -38.79161 ], 7
10, 15, [15], [10], [33.04899], 1
14, 3, [3 8], [ 7 14], [-10.05938   33.146194], 2
14, 14, [14 10], [12 14], [-9.94635 33.15154], 2
1, 10, [10], [1], [33.07586], 1
12, 13, [13], [12], [33.19965], 1
7, 15, [15 13], [5 7], [-10.0196705  33.170208 ], 2
14, 14, [14], [14], [33.262383], 1
2, 16, [16], [2], [33.1123], 1
1, 6, [6], [1], [33.14517], 1

12, 4, [ 4 13], [12 12], [32.96816  33.199684], 2
13, 5, [5], [13], [33.04083], 1
14, 10, [10  6], [10 14], [-10.0114765  33.15946  ], 2
0, 9, [9 7], [7 0], [-10.061344  33.143757], 2
7, 9, [ 9  6 14  8], [5 0 7 7], [-23.225348  11.202369  25.095215  33.198967], 4
6, 9, [ 9 11], [2 6], [-10.071802  33.12375 ], 2
6, 8, [8], [6], [33.127018], 1
10, 8, [8], [10], [33.135155], 1
4, 2, [2], [4], [33.146435], 1
1, 1, [1], [1], [33.050426], 1
6, 3, [ 3 13], [6 6], [32.93706  33.151703], 2
9, 3, [3 7], [9 9], [32.940487 33.176655], 2
12, 15, [15  7], [13 12], [-10.062778  33.14474 ], 2
13, 5, [5], [13], [33.040833], 1
10, 9, [9], [10], [33.044106], 1
7, 15, [15 14  6  8], [5 7 5 7], [-20.07608   16.41709   12.073322  33.1967  ], 4
11, 8, [8], [11], [33.165016], 1
2, 7, [7], [2], [33.143333], 1
11, 14, [14], [11], [33.072235], 1
8, 5, [ 5 13], [8 8], [32.93591  33.164574], 2
11, 14, [14], [11], [33.07197], 1
2, 15, [15  8], [6 2], [-10.037409  33.149837], 2
3, 15, [15  7], [6 3], [-10.035442  33.14274 ], 2
12, 10, [10], [12], [33.07708], 1
8, 3, [ 3 16], [8 8], [32.93466  33.159683], 2
5, 10, [10 14], [6 5], [-10.032604  33.1494  ], 2
0, 5, [ 5 15 14 15  8 13], [6 0 3 0 0 0], [-24.892735    8.441304   -1.0623398  11.304215   17.042513   33.153137 ], 6
11, 9, [9], [11], [33.04674], 1
2, 16, [16  2], [2 2], [32.997025 33.141136], 2
3, 7, [7], [3], [33.143265], 1
2, 11, [11], [2], [33.108444], 1
4, 10, [10 14], [4 4], [32.973312 33.14853 ], 2

10, 16, [16 14], [ 1 10], [-10.007469  33.075653], 2
6, 5, [5 6], [6 6], [32.928288 33.142925], 2
11, 16, [16], [11], [33.186607], 1
6, 9, [ 9  5 14  8], [5 5 6 6], [-23.31487   11.054216  25.018997  33.12679 ], 4
9, 15, [15], [9], [33.05137], 1
7, 14, [14 15 14], [7 2 7], [22.77273  15.990729 33.196674], 3
1, 6, [6], [1], [33.14515], 1
10, 15, [15], [10], [33.048897], 1
12, 2, [2], [12], [33.145824], 1
3, 7, [7], [3], [33.143356], 1
8, 2, [2], [8], [33.13873], 1
1, 15, [15], [1], [33.064384], 1
6, 6, [ 6 14  2 13], [6 2 6 6], [19.842768 11.161562 25.037724 33.151684], 4
12, 3, [3 8], [12 12], [32.96148  33.209747], 2
3, 9, [9 8], [7 3], [-10.037443  33.18637 ], 2
12, 3, [3 6], [12 12], [32.978626 33.238533], 2
10, 14, [14], [10], [33.0832], 1
3, 9, [9 2], [5 3], [-10.0624485  33.140358 ], 2
11, 8, [8], [11], [33.161945], 1
4, 14, [14], [4], [33.148415], 1
14, 9, [9 8], [ 5 14], [-10.058859  33.146194], 2
9, 12, [12], [9], [33.048733], 1
5, 9, [9 8], [5 5], [32.94493 33.1509 ], 2
4, 7, [7], [4], [33.146805], 1
1, 1, [1], [1], [33.050426], 1
10, 11, [11], [10], [33.126007], 1
14, 15, [15  7  6  7  2], [12 12 12 12 14], [-33.268284   -5.5636783  -2.8812566   8.134779   33.28259  ], 5
4, 5, [ 5 14 11 14 11  2], [8 4 4 4 4 4], [-20.166586   16.321144   11.949732   11.3630905  17.019642   33.14627  ], 6
14, 11, [11  1  6  7 13  2], [12 12 12 12 14 14], [-35.379604   -9.158553   -8.677286   -1.5331202  17.161942   33.284492 ], 6
9, 5, [5], [9], [33.033737], 1
0, 10, [10 13], [6 0], [-10.030176  33.153503], 2
6, 4, [ 4 16], [6 6], [32.910343 33.10731 ], 2

----------------------train at epoch 4-----------------------------
6, 12, [12 14  7], [0 6 6], [-12.538061  29.030293  33.145126], 3
8, 10, [10 16  6 11], [8 8 4 8], [22.91      16.362234  12.0309305 33.170868 ], 4
12, 1, [1 6], [12 12], [32.987278 33.247215], 2
10, 14, [14], [10], [33.076096], 1
7, 8, [ 8  1 11  8 15], [5 2 7 5 7], [-28.631607    2.0194483   9.944448    8.022478   33.10886  ], 5
12, 15, [15  6], [13 12], [-9.9966755 33.25488  ], 2
4, 14, [14  8], [4 4], [33.04178  33.150787], 2
3, 13, [13], [3], [33.15397], 1
0, 1, [ 1 13], [6 0], [-10.056593  33.153137], 2
10, 8, [8 6], [10 10], [33.05609 33.18906], 2
14, 11, [11 13 14  3], [12 14 12 14], [-20.046885  16.395979  12.007887  33.099384], 4
2, 3, [ 3 14], [6 2], [-10.071373  33.137447], 2
12, 16, [16], [12], [33.12617], 1
12, 12, [12], [12], [33.041634], 1
8, 11, [11], [8], [33.17461], 1
11, 1, [1], [11], [33.036415], 1
9, 16, [16], [9], [33.13221], 1
11, 10, [10], [11], [33.11766], 1
11, 6, [6], [11], [33.145847], 1
12, 15, [15 13], [13 12], [-10.028795  33.20136 ], 2
4, 2, [2], [4], [33.146236], 1
13, 14, [14], [13], [33.166245], 1
3, 13, [13], [3], [33.153915], 1
11, 2, [2], [11], [33.12384], 1
13, 16, [16], [13], [33.124104], 1
7, 11, [11 13  8], [6 7 7], [-12.427418  29.081991  33.194202], 3
8, 12, [12 16], [8 8], [32.940887 33.16222 ], 2
14, 1, [ 1  7 15  8 16  1  8], [12 12 12 12 12 12 12], [-43.08078  -21.868908 -30.067982 -36.898384 -41.81808  -43.242874
 -38.807537], 7
9, 16, [16], [9], [33.145374], 1
11, 8, [8], [11], [33.165016], 1
11, 12, [12], [11], [33.037556], 1
4, 14, [14], [4], [33.148415], 1

12, 3, [ 3 13], [12 12], [32.95389 33.19734], 2
1, 16, [16], [1], [33.121326], 1
14, 5, [ 5  6  7  6 13 16], [12 12 12 12 14 14], [-35.35765    -9.000338   -8.738206   -1.5132027  17.073685   33.137398 ], 6
4, 1, [1 7], [8 4], [-10.069658  33.14619 ], 2
11, 16, [16], [11], [33.182716], 1
5, 3, [3], [5], [33.05334], 1
0, 12, [12  2 14], [6 0 0], [-12.536125  29.034256  33.15463 ], 3
14, 14, [14  6 12 13  6  4 13], [12 12 12 12 12 12 12], [-42.897755 -21.767345 -30.020988 -36.818584 -41.691307 -43.22759
 -38.8038  ], 7
2, 8, [ 8 14], [13  2], [-9.952856 33.137127], 2
4, 2, [2], [4], [33.146435], 1
11, 9, [9], [11], [33.046764], 1
9, 16, [16], [9], [33.13227], 1
4, 4, [ 4 13], [4 4], [32.935036 33.15342 ], 2
6, 13, [13], [6], [33.15181], 1
9, 9, [9], [9], [33.045036], 1
3, 6, [6], [3], [33.147114], 1
3, 3, [ 3  2 13], [3 3 3], [30.466751 29.034494 33.15348 ], 3
5, 14, [14 11], [5 5], [33.008167 33.110172], 2
0, 13, [13], [0], [33.15348], 1
14, 7, [ 7 14 13], [12 12 14], [-20.183691  16.062275  33.19099 ], 3
7, 4, [ 4  5  1 13], [7 0 6 7], [14.971299   3.214366  11.9530945 33.168144 ], 4
1, 7, [7], [1], [33.14321], 1
0, 15, [15 11], [5 0], [-10.0615425  33.107944 ], 2
6, 13, [13], [6], [33.15268], 1
8, 16, [16 13], [8 8], [33.045067 33.16412 ], 2
10, 3, [3], [10], [33.033592], 1
4, 2, [2], [4], [33.146267], 1
9, 8, [8], [9], [33.208466], 1
8, 5, [5 1], [8 8], [32.865417 33.04119 ], 2
14, 11, [11  8 13  2], [12 12 12 14], [-27.781162    3.5058377  12.162414   33.27702  ], 4
7, 4, [ 4  3 15  7], [6 6 2 7], [-28.021519   3.221069  11.958148  33.147247], 4
2, 1, [ 1 14], [6 2], [-10.06459   33.137966], 2

7, 15, [15 13], [2 7], [-10.027494  33.171135], 2
12, 12, [12], [12], [33.050972], 1
4, 6, [ 6 14], [4 4], [33.01702 33.14853], 2
5, 11, [11 13], [7 5], [-9.975119 33.157143], 2
4, 8, [8], [4], [33.15095], 1
12, 6, [6], [12], [33.240322], 1
